Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2000,12,20,3,1337,1330,1451,1454,DL,467,N130DL,134,144,114,-3,7,ATL,DFW,732,4,16,0,NA,0,NA,NA,NA,NA,NA
2000,12,21,4,1351,1330,1516,1454,DL,467,N127DL,145,144,123,22,21,ATL,DFW,732,9,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,22,5,1358,1330,1513,1454,DL,467,N119DL,135,144,116,19,28,ATL,DFW,732,4,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,23,6,1353,1330,1516,1454,DL,467,N128DL,143,144,117,22,23,ATL,DFW,732,6,20,0,NA,0,NA,NA,NA,NA,NA
2000,12,24,7,NA,1330,NA,1454,DL,467,N143DA,NA,144,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,25,1,NA,1330,NA,1454,DL,467,N131DN,NA,144,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,26,2,NA,1330,NA,1454,DL,467,N175DZ,NA,144,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,27,3,1349,1330,1510,1454,DL,467,N125DL,141,144,114,16,19,ATL,DFW,732,8,19,0,NA,0,NA,NA,NA,NA,NA
2000,12,28,4,1345,1330,1456,1454,DL,467,N118DL,131,144,110,2,15,ATL,DFW,732,12,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,29,5,1409,1330,1537,1454,DL,467,N172DZ,148,144,118,43,39,ATL,DFW,732,14,16,0,NA,0,NA,NA,NA,NA,NA
2000,12,30,6,1338,1330,1511,1454,DL,467,N133DN,153,144,121,17,8,ATL,DFW,732,13,19,0,NA,0,NA,NA,NA,NA,NA
2000,12,31,7,NA,1330,NA,1454,DL,467,N178DZ,NA,144,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,1,5,1958,1955,2124,2124,DL,719,N121DE,146,149,113,0,3,ATL,DFW,732,7,26,0,NA,0,NA,NA,NA,NA,NA
2000,12,2,6,1954,1955,2124,2124,DL,719,N136DL,150,149,121,0,-1,ATL,DFW,732,13,16,0,NA,0,NA,NA,NA,NA,NA
2000,12,3,7,2004,1955,2121,2124,DL,719,N118DL,137,149,115,-3,9,ATL,DFW,732,8,14,0,NA,0,NA,NA,NA,NA,NA
2000,12,4,1,1953,1955,2133,2124,DL,719,N144DA,160,149,107,9,-2,ATL,DFW,732,6,47,0,NA,0,NA,NA,NA,NA,NA
2000,12,5,2,1955,1955,2139,2124,DL,719,N124DE,164,149,123,15,0,ATL,DFW,732,9,32,0,NA,0,NA,NA,NA,NA,NA
2000,12,6,3,2003,1955,2118,2124,DL,719,N177DZ,135,149,102,-6,8,ATL,DFW,732,14,19,0,NA,0,NA,NA,NA,NA,NA
2000,12,7,4,1952,1955,2114,2124,DL,719,N140LL,142,149,110,-10,-3,ATL,DFW,732,13,19,0,NA,0,NA,NA,NA,NA,NA
2000,12,8,5,1955,1955,2133,2124,DL,719,N125DL,158,149,111,9,0,ATL,DFW,732,11,36,0,NA,0,NA,NA,NA,NA,NA
2000,12,9,6,1957,1955,2128,2124,DL,719,N617DL,151,149,123,4,2,ATL,DFW,732,8,20,0,NA,0,NA,NA,NA,NA,NA
2000,12,10,7,2005,1955,2136,2124,DL,719,N136DL,151,149,124,12,10,ATL,DFW,732,8,19,0,NA,0,NA,NA,NA,NA,NA
2000,12,11,1,2002,1955,2126,2124,DL,719,N178DZ,144,149,119,2,7,ATL,DFW,732,10,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,12,2,1957,1955,2115,2124,DL,719,N133DN,138,149,107,-9,2,ATL,DFW,732,7,24,0,NA,0,NA,NA,NA,NA,NA
2000,12,13,3,2037,1955,2345,2124,DL,719,N132DN,248,149,120,141,42,ATL,DFW,732,6,122,0,NA,0,NA,NA,NA,NA,NA
2000,12,14,4,NA,1955,NA,2124,DL,719,N692DL,NA,149,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,15,5,2203,1955,2338,2124,DL,719,N139DL,155,149,129,134,128,ATL,DFW,732,5,21,0,NA,0,NA,NA,NA,NA,NA
2000,12,16,6,2019,1955,2204,2124,DL,719,N123DN,165,149,116,40,24,ATL,DFW,732,6,43,0,NA,0,NA,NA,NA,NA,NA
2000,12,17,7,2003,1955,2129,2124,DL,719,N116DL,146,149,117,5,8,ATL,DFW,732,11,18,0,NA,0,NA,NA,NA,NA,NA
2000,12,18,1,1959,1955,2128,2124,DL,719,N129DL,149,149,119,4,4,ATL,DFW,732,11,19,0,NA,0,NA,NA,NA,NA,NA
2000,12,19,2,2124,1955,2236,2124,DL,719,N122DL,132,149,112,72,89,ATL,DFW,732,7,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,20,3,2013,1955,2153,2124,DL,719,N133DN,160,149,118,29,18,ATL,DFW,732,14,28,0,NA,0,NA,NA,NA,NA,NA
2000,12,21,4,2102,1955,2246,2124,DL,719,N125DL,164,149,113,82,67,ATL,DFW,732,8,43,0,NA,0,NA,NA,NA,NA,NA
2000,12,22,5,2004,1955,2132,2124,DL,719,N178DZ,148,149,115,8,9,ATL,DFW,732,11,22,0,NA,0,NA,NA,NA,NA,NA
2000,12,23,6,2009,1955,2132,2124,DL,719,N120DL,143,149,109,8,14,ATL,DFW,732,19,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,24,7,2002,1955,2123,2124,DL,719,N137DL,141,149,116,-1,7,ATL,DFW,732,5,20,0,NA,0,NA,NA,NA,NA,NA
2000,12,25,1,2010,1955,2115,2124,DL,719,N172DZ,125,149,103,-9,15,ATL,DFW,732,9,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,26,2,2133,1955,2245,2124,DL,719,N129DL,132,149,113,81,98,ATL,DFW,732,7,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,27,3,2024,1955,2211,2124,DL,719,N143DA,167,149,123,47,29,ATL,DFW,732,32,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,28,4,2017,1955,2142,2124,DL,719,N129DL,145,149,114,18,22,ATL,DFW,732,6,25,0,NA,0,NA,NA,NA,NA,NA
2000,12,29,5,2108,1955,2226,2124,DL,719,N121DE,138,149,120,62,73,ATL,DFW,732,6,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,30,6,NA,1955,NA,2124,DL,719,N134DL,NA,149,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,31,7,NA,1955,NA,2124,DL,719,N140LL,NA,149,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,1,5,959,1000,1109,1115,DL,759,N907DL,130,135,107,-6,-1,ATL,DFW,732,11,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,2,6,1012,1000,1137,1115,DL,759,N937DL,145,135,121,22,12,ATL,DFW,732,10,14,0,NA,0,NA,NA,NA,NA,NA
2000,12,3,7,NA,1000,NA,1115,DL,759,N924DL,NA,135,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,4,1,1008,1000,1115,1115,DL,759,N920DL,127,135,105,0,8,ATL,DFW,732,13,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,5,2,956,1000,1109,1115,DL,759,N902DE,133,135,111,-6,-4,ATL,DFW,732,5,17,0,NA,0,NA,NA,NA,NA,NA
2000,12,6,3,957,1000,1123,1115,DL,759,N989DL,146,135,119,8,-3,ATL,DFW,732,9,18,0,NA,0,NA,NA,NA,NA,NA
2000,12,7,4,1020,1000,1143,1115,DL,759,N934DL,143,135,116,28,20,ATL,DFW,732,6,21,0,NA,0,NA,NA,NA,NA,NA
2000,12,8,5,958,1000,1106,1115,DL,759,N985DL,128,135,107,-9,-2,ATL,DFW,732,9,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,9,6,1015,1000,1154,1115,DL,759,N923DL,159,135,129,39,15,ATL,DFW,732,18,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,10,7,NA,1000,NA,1115,DL,759,N984DL,NA,135,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,11,1,1005,1000,1137,1115,DL,759,N958DL,152,135,140,22,5,ATL,DFW,732,7,5,0,NA,0,NA,NA,NA,NA,NA
2000,12,12,2,1000,1000,1111,1115,DL,759,N923DL,131,135,107,-4,0,ATL,DFW,732,7,17,0,NA,0,NA,NA,NA,NA,NA
2000,12,13,3,1016,1000,1141,1115,DL,759,N981DL,145,135,122,26,16,ATL,DFW,732,15,8,0,NA,0,NA,NA,NA,NA,NA
2000,12,14,4,1010,1000,1127,1115,DL,759,N959DL,137,135,121,12,10,ATL,DFW,732,11,5,0,NA,0,NA,NA,NA,NA,NA
2000,12,15,5,1011,1000,1140,1115,DL,759,N938DL,149,135,125,25,11,ATL,DFW,732,15,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,16,6,1020,1000,1155,1115,DL,759,N952DL,155,135,126,40,20,ATL,DFW,732,10,19,0,NA,0,NA,NA,NA,NA,NA
2000,12,17,7,1104,1000,1227,1115,DL,759,N906DL,143,135,112,72,64,ATL,DFW,732,6,25,0,NA,0,NA,NA,NA,NA,NA
2000,12,18,1,1009,1000,1139,1115,DL,759,N914DL,150,135,120,24,9,ATL,DFW,732,12,18,0,NA,0,NA,NA,NA,NA,NA
2000,12,19,2,1001,1000,1138,1115,DL,759,N900DE,157,135,105,23,1,ATL,DFW,732,13,39,0,NA,0,NA,NA,NA,NA,NA
2000,12,20,3,1011,1000,1136,1115,DL,759,N906DL,145,135,119,21,11,ATL,DFW,732,7,19,0,NA,0,NA,NA,NA,NA,NA
2000,12,21,4,NA,1000,NA,1115,DL,759,N950DL,NA,135,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,22,5,1008,1000,1139,1115,DL,759,N915DE,151,135,119,24,8,ATL,DFW,732,11,21,0,NA,0,NA,NA,NA,NA,NA
2000,12,23,6,1014,1000,1136,1115,DL,759,N968DL,142,135,120,21,14,ATL,DFW,732,7,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,24,7,959,1000,1108,1115,DL,759,N980DL,129,135,109,-7,-1,ATL,DFW,732,9,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,28,4,1001,1000,1110,1115,DL,759,N905DE,129,135,111,-5,1,ATL,DFW,732,5,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,29,5,1010,1000,1131,1115,DL,759,N932DL,141,135,119,16,10,ATL,DFW,732,13,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,30,6,NA,1000,NA,1115,DL,759,N993DL,NA,135,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,31,7,NA,1000,NA,1115,DL,759,N997DL,NA,135,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,1,5,1539,1535,1658,1653,DL,763,N614DL,139,138,112,5,4,ATL,DFW,732,5,22,0,NA,0,NA,NA,NA,NA,NA
2000,12,2,6,1538,1535,1653,1653,DL,763,N608DA,135,138,120,0,3,ATL,DFW,732,5,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,3,7,1539,1535,1651,1653,DL,763,N541DA,132,138,111,-2,4,ATL,DFW,732,8,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,4,1,1536,1535,1645,1653,DL,763,N680DA,129,138,108,-8,1,ATL,DFW,732,8,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,5,2,1602,1535,1719,1653,DL,763,N674DL,137,138,118,26,27,ATL,DFW,732,5,14,0,NA,0,NA,NA,NA,NA,NA
2000,12,6,3,1536,1535,1645,1653,DL,763,N619DL,129,138,104,-8,1,ATL,DFW,732,10,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,7,4,1546,1535,1656,1653,DL,763,N610DL,130,138,108,3,11,ATL,DFW,732,4,18,0,NA,0,NA,NA,NA,NA,NA
2000,12,8,5,1540,1535,1658,1653,DL,763,N6705Y,138,138,113,5,5,ATL,DFW,732,9,16,0,NA,0,NA,NA,NA,NA,NA
2000,12,9,6,1538,1535,1702,1653,DL,763,N6711M,144,138,127,9,3,ATL,DFW,732,5,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,10,7,1540,1535,1655,1653,DL,763,N519DA,135,138,115,2,5,ATL,DFW,732,5,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,11,1,1622,1535,1747,1653,DL,763,N677DL,145,138,119,54,47,ATL,DFW,732,10,16,0,NA,0,NA,NA,NA,NA,NA
2000,12,12,2,1614,1535,1740,1653,DL,763,N699DL,146,138,111,47,39,ATL,DFW,732,14,21,0,NA,0,NA,NA,NA,NA,NA
2000,12,13,3,1546,1535,1702,1653,DL,763,N618DL,136,138,117,9,11,ATL,DFW,732,6,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,14,4,1600,1535,1715,1653,DL,763,N667DN,135,138,113,22,25,ATL,DFW,732,6,16,0,NA,0,NA,NA,NA,NA,NA
2000,12,15,5,1541,1535,1700,1653,DL,763,N623DL,139,138,118,7,6,ATL,DFW,732,9,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,16,6,1559,1535,1720,1653,DL,763,N615DL,141,138,121,27,24,ATL,DFW,732,5,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,17,7,1752,1535,1859,1653,DL,763,N615DL,127,138,108,126,137,ATL,DFW,732,6,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,18,1,1537,1535,1706,1653,DL,763,N6710E,149,138,123,13,2,ATL,DFW,732,6,20,0,NA,0,NA,NA,NA,NA,NA
2000,12,19,2,1605,1535,1712,1653,DL,763,N606DL,127,138,109,19,30,ATL,DFW,732,5,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,20,3,1546,1535,1701,1653,DL,763,N664DN,135,138,114,8,11,ATL,DFW,732,5,16,0,NA,0,NA,NA,NA,NA,NA
2000,12,21,4,1551,1535,1707,1653,DL,763,N673DL,136,138,117,14,16,ATL,DFW,732,6,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,22,5,1643,1535,1803,1653,DL,763,N620DL,140,138,115,70,68,ATL,DFW,732,7,18,0,NA,0,NA,NA,NA,NA,NA
2000,12,23,6,1609,1535,1727,1653,DL,763,N663DN,138,138,112,34,34,ATL,DFW,732,7,19,0,NA,0,NA,NA,NA,NA,NA
2000,12,24,7,1540,1535,1654,1653,DL,763,N678DL,134,138,111,1,5,ATL,DFW,732,6,17,0,NA,0,NA,NA,NA,NA,NA
2000,12,25,1,1542,1535,1655,1653,DL,763,N128DL,133,138,109,2,7,ATL,DFW,732,10,14,0,NA,0,NA,NA,NA,NA,NA
2000,12,27,3,1618,1535,1747,1653,DL,763,N685DA,149,138,117,54,43,ATL,DFW,732,7,25,0,NA,0,NA,NA,NA,NA,NA
2000,12,28,4,1554,1535,1706,1653,DL,763,N657DL,132,138,109,13,19,ATL,DFW,732,9,14,0,NA,0,NA,NA,NA,NA,NA
2000,12,29,5,1543,1535,1703,1653,DL,763,N627DL,140,138,120,10,8,ATL,DFW,732,6,14,0,NA,0,NA,NA,NA,NA,NA
2000,12,30,6,1627,1535,1805,1653,DL,763,N6700,158,138,116,72,52,ATL,DFW,732,17,25,0,NA,0,NA,NA,NA,NA,NA
2000,12,31,7,1644,1535,1829,1653,DL,763,N682DA,165,138,119,96,69,ATL,DFW,732,30,16,0,NA,0,NA,NA,NA,NA,NA
2000,12,1,5,NA,700,NA,820,DL,1217,N2829W,NA,140,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,2,6,658,700,820,820,DL,1217,N8882Z,142,140,122,0,-2,ATL,DFW,732,3,17,0,NA,0,NA,NA,NA,NA,NA
2000,12,3,7,655,700,809,820,DL,1217,N8891Z,134,140,115,-11,-5,ATL,DFW,732,7,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,4,1,700,700,900,820,DL,1217,N520DA,180,140,110,40,0,ATL,DFW,732,6,64,0,NA,0,NA,NA,NA,NA,NA
2000,12,5,2,700,700,820,820,DL,1217,N8882Z,140,140,112,0,0,ATL,DFW,732,10,18,0,NA,0,NA,NA,NA,NA,NA
2000,12,6,3,656,700,824,820,DL,1217,N2812W,148,140,140,4,-4,ATL,DFW,732,4,4,0,NA,0,NA,NA,NA,NA,NA
2000,12,7,4,658,700,815,820,DL,1217,N2819W,137,140,115,-5,-2,ATL,DFW,732,5,17,0,NA,0,NA,NA,NA,NA,NA
2000,12,8,5,700,700,820,820,DL,1217,N292WA,140,140,107,0,0,ATL,DFW,732,10,23,0,NA,0,NA,NA,NA,NA,NA
2000,12,9,6,728,700,840,820,DL,1217,N2812W,132,140,116,20,28,ATL,DFW,732,5,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,10,7,700,700,820,820,DL,1217,N525DA,140,140,125,0,0,ATL,DFW,732,2,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,11,1,700,700,823,820,DL,1217,N533DA,143,140,117,3,0,ATL,DFW,732,8,18,0,NA,0,NA,NA,NA,NA,NA
2000,12,12,2,700,700,817,820,DL,1217,N507DA,137,140,111,-3,0,ATL,DFW,732,10,16,0,NA,0,NA,NA,NA,NA,NA
2000,12,13,3,NA,700,NA,820,DL,1217,N949DL,NA,140,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,14,4,NA,700,NA,820,DL,1217,N543DA,NA,140,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,15,5,657,700,811,820,DL,1217,N518DA,134,140,117,-9,-3,ATL,DFW,732,4,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,16,6,NA,700,NA,820,DL,1217,N517DA,NA,140,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,17,7,700,700,958,820,DL,1217,N296WA,238,140,110,98,0,ATL,DFW,732,8,120,0,NA,0,NA,NA,NA,NA,NA
2000,12,18,1,705,700,832,820,DL,1217,N805EA,147,140,120,12,5,ATL,DFW,732,12,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,19,2,707,700,845,820,DL,1217,N546DA,158,140,112,25,7,ATL,DFW,732,5,41,0,NA,0,NA,NA,NA,NA,NA
2000,12,20,3,700,700,830,820,DL,1217,N523DA,150,140,130,10,0,ATL,DFW,732,10,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,21,4,707,700,837,820,DL,1217,N2816W,150,140,127,17,7,ATL,DFW,732,12,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,22,5,708,700,841,820,DL,1217,N296WA,153,140,122,21,8,ATL,DFW,732,3,28,0,NA,0,NA,NA,NA,NA,NA
2000,12,23,6,807,700,918,820,DL,1217,N521DA,131,140,112,58,67,ATL,DFW,732,8,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,25,1,704,700,834,820,DL,1217,N8873Z,150,140,110,14,4,ATL,DFW,732,14,26,0,NA,0,NA,NA,NA,NA,NA
2000,12,26,2,NA,700,NA,820,DL,1217,N293WA,NA,140,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,27,3,NA,700,NA,820,DL,1217,N520DA,NA,140,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,28,4,NA,700,NA,820,DL,1217,N2813W,NA,140,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,29,5,700,700,840,820,DL,1217,N523DA,160,140,118,20,0,ATL,DFW,732,9,33,0,NA,0,NA,NA,NA,NA,NA
2000,12,30,6,756,700,930,820,DL,1217,N535DA,154,140,126,70,56,ATL,DFW,732,8,20,0,NA,0,NA,NA,NA,NA,NA
2000,12,31,7,NA,700,NA,820,DL,1217,N506DA,NA,140,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,1,5,1342,1340,1501,1505,DL,1229,N2829W,139,145,113,-4,2,ATL,DFW,732,13,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,2,6,1340,1340,1510,1505,DL,1229,N8882Z,150,145,121,5,0,ATL,DFW,732,12,17,0,NA,0,NA,NA,NA,NA,NA
2000,12,3,7,1340,1340,1513,1505,DL,1229,N409DA,153,145,121,8,0,ATL,DFW,732,13,19,0,NA,0,NA,NA,NA,NA,NA
2000,12,4,1,1800,1340,1905,1505,DL,1229,N291WA,125,145,100,240,260,ATL,DFW,732,6,19,0,NA,0,NA,NA,NA,NA,NA
2000,12,5,2,NA,1340,NA,1505,DL,1229,N283WA,NA,145,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,6,3,1348,1340,1505,1505,DL,1229,N541DA,137,145,105,0,8,ATL,DFW,732,12,20,0,NA,0,NA,NA,NA,NA,NA
2000,12,7,4,1352,1340,1508,1505,DL,1229,N2819W,136,145,112,3,12,ATL,DFW,732,6,18,0,NA,0,NA,NA,NA,NA,NA
2000,12,8,5,1353,1340,1510,1505,DL,1229,N292WA,137,145,110,5,13,ATL,DFW,732,10,17,0,NA,0,NA,NA,NA,NA,NA
2000,12,9,6,1338,1340,1503,1505,DL,1229,N2812W,145,145,113,-2,-2,ATL,DFW,732,15,17,0,NA,0,NA,NA,NA,NA,NA
2000,12,10,7,1339,1340,1506,1505,DL,1229,N525DA,147,145,137,1,-1,ATL,DFW,732,5,5,0,NA,0,NA,NA,NA,NA,NA
2000,12,11,1,1344,1340,1503,1505,DL,1229,N296WA,139,145,120,-2,4,ATL,DFW,732,8,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,12,2,1340,1340,1455,1505,DL,1229,N507DA,135,145,126,-10,0,ATL,DFW,732,4,5,0,NA,0,NA,NA,NA,NA,NA
2000,12,13,3,1345,1340,1508,1505,DL,1229,N291WA,143,145,115,3,5,ATL,DFW,732,10,18,0,NA,0,NA,NA,NA,NA,NA
2000,12,14,4,1452,1340,1559,1505,DL,1229,N297WA,127,145,102,54,72,ATL,DFW,732,10,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,15,5,1505,1340,1618,1505,DL,1229,N540DA,133,145,116,73,85,ATL,DFW,732,5,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,16,6,1345,1340,1521,1505,DL,1229,N534DA,156,145,127,16,5,ATL,DFW,732,6,23,0,NA,0,NA,NA,NA,NA,NA
2000,12,17,7,1438,1340,1544,1505,DL,1229,N543DA,126,145,104,39,58,ATL,DFW,732,4,18,0,NA,0,NA,NA,NA,NA,NA
2000,12,18,1,1456,1340,1623,1505,DL,1229,N8873Z,147,145,124,78,76,ATL,DFW,732,10,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,19,2,1345,1340,1506,1505,DL,1229,N546DA,141,145,108,1,5,ATL,DFW,732,12,21,0,NA,0,NA,NA,NA,NA,NA
2000,12,20,3,1416,1340,1530,1505,DL,1229,N937DL,134,145,115,25,36,ATL,DFW,732,7,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,21,4,1355,1340,1602,1505,DL,1229,N513DA,187,145,131,57,15,ATL,DFW,732,6,50,0,NA,0,NA,NA,NA,NA,NA
2000,12,22,5,1420,1340,1531,1505,DL,1229,N988DL,131,145,108,26,40,ATL,DFW,732,9,14,0,NA,0,NA,NA,NA,NA,NA
2000,12,23,6,1458,1340,1550,1505,DL,1229,N805EA,112,145,102,45,78,ATL,DFW,732,3,7,0,NA,0,NA,NA,NA,NA,NA
2000,12,26,2,NA,1340,NA,1505,DL,1229,N831L,NA,145,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,27,3,1359,1340,1512,1505,DL,1229,N8891Z,133,145,115,7,19,ATL,DFW,732,5,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,28,4,1355,1340,1510,1505,DL,1229,N2820W,135,145,105,5,15,ATL,DFW,732,13,17,0,NA,0,NA,NA,NA,NA,NA
2000,12,29,5,NA,1340,NA,1505,DL,1229,N531DA,NA,145,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,30,6,1357,1340,1518,1505,DL,1229,N545DA,141,145,111,13,17,ATL,DFW,732,14,16,0,NA,0,NA,NA,NA,NA,NA
2000,12,31,7,1900,1340,2030,1505,DL,1229,N526DA,150,145,117,325,320,ATL,DFW,732,17,16,0,NA,0,NA,NA,NA,NA,NA
2000,12,1,5,2343,2345,53,52,DL,1869,N908DE,130,127,111,1,-2,ATL,DFW,732,6,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,2,6,2344,2345,104,52,DL,1869,N908DA,140,127,121,12,-1,ATL,DFW,732,6,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,3,7,2353,2345,103,52,DL,1869,N949DL,130,127,106,11,8,ATL,DFW,732,4,20,0,NA,0,NA,NA,NA,NA,NA
2000,12,4,1,2347,2345,54,52,DL,1869,N962DL,127,127,105,2,2,ATL,DFW,732,5,17,0,NA,0,NA,NA,NA,NA,NA
2000,12,5,2,2337,2345,49,52,DL,1869,N992DL,132,127,108,-3,-8,ATL,DFW,732,3,21,0,NA,0,NA,NA,NA,NA,NA
2000,12,6,3,2342,2345,40,52,DL,1869,N982DL,118,127,98,-12,-3,ATL,DFW,732,4,16,0,NA,0,NA,NA,NA,NA,NA
2000,12,7,4,2340,2345,44,52,DL,1869,N913DE,124,127,104,-8,-5,ATL,DFW,732,4,16,0,NA,0,NA,NA,NA,NA,NA
2000,12,8,5,NA,2345,NA,52,DL,1869,N933DL,NA,127,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,9,6,2347,2345,56,52,DL,1869,N914DL,129,127,110,4,2,ATL,DFW,732,5,14,0,NA,0,NA,NA,NA,NA,NA
2000,12,10,7,NA,2345,NA,52,DL,1869,N949DL,NA,127,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,11,1,NA,2345,NA,52,DL,1869,N984DL,NA,127,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,12,2,NA,2345,NA,52,DL,1869,N943DL,NA,127,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,13,3,222,2345,333,52,DL,1869,N910DE,131,127,110,161,157,ATL,DFW,732,6,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,14,4,9,2345,123,52,DL,1869,N919DL,134,127,107,31,24,ATL,DFW,732,4,23,0,NA,0,NA,NA,NA,NA,NA
2000,12,15,5,127,2345,248,52,DL,1869,N916DN,141,127,123,116,102,ATL,DFW,732,4,14,0,NA,0,NA,NA,NA,NA,NA
2000,12,16,6,2354,2345,105,52,DL,1869,N919DE,131,127,112,13,9,ATL,DFW,732,5,14,0,NA,0,NA,NA,NA,NA,NA
2000,12,17,7,NA,2345,NA,52,DL,1869,N948DL,NA,127,NA,NA,NA,ATL,DFW,732,0,0,1,NA,0,NA,NA,NA,NA,NA
